chr	start	end	silencer
chr17	16721500	16721700	1
chr6	141809736	141809936	1
chr12	7762836	7763036	1
chr6	125177656	125177856	1
chr5	108036736	108036936	1
chr5	120709176	120709376	1
chr7	14091536	14091736	1
chr16	29073055	29073255	1
chr1	114916695	114916895	1
chr3	47980435	47980635	1
chr5	36540455	36540655	1
chr2	197084276	197084476	1
chr14	81972376	81972576	1
chr22	38368596	38368796	1
chr3	121334455	121334655	1
chr1	229505415	229505615	1
chr11	64967326	64967526	1
chr17	78129495	78129695	1
chr1	2569476	2569676	1
chr12	51375476	51375676	1
chr2	136094776	136094976	1
chr9	67339315	67339515	1
chr6	49882515	49882715	1
chr15	102446175	102446375	1
chr6	125068556	125068756	1
chr5	96376895	96377095	1
chr1	9828075	9828275	1
chr19	2828156	2828356	1
chr1	29792175	29792375	1
chr6	73100416	73100616	1
chr15	45871976	45872176	1
chr5	62551536	62551736	1
chr10	2878075	2878275	1
chr6	123961776	123961976	1
chr18	1792235	1792435	1
chr6	125210236	125210436	1
chr7	26179215	26179415	1
chr1	93945046	93945246	1
chr6	147665695	147665895	1
chr6	88382276	88382476	1
chr6	142049536	142049736	1
chr7	124047976	124048176	1
chr6	36580935	36581135	1
chr20	55075776	55075976	1
chr6	79177436	79177636	1
chr17	7523036	7523236	1
chr2	96432236	96432436	1
chr1	7871335	7871535	1
chr5	53095535	53095735	1
chr1	191285876	191286076	1
chr11	109605956	109606156	1
chr1	115164155	115164355	1
chr6	42809636	42809836	1
chr3	191334135	191334335	1
chr5	100003096	100003296	1
chr3	116007476	116007676	1
chr7	40411656	40411856	1
chr1	62177006	62177206	1
chr6	135757565	135757765	1
chr6	108741196	108741396	1
chr16	50071795	50071995	1
chr3	41976075	41976275	1
chr1	109864335	109864535	1
chr11	98445396	98445596	1
chr5	148277675	148277875	1
chr6	150676475	150676675	1
chr5	179200156	179200356	1
chr19	55386995	55387195	1
chr10	114675366	114675566	1
chr12	43520976	43521176	1
chr2	100351855	100352055	1
chr7	139095475	139095675	1
chr21	32958516	32958716	1
chr7	135977135	135977335	1
chr7	142599075	142599275	1
chr6	161309395	161309595	1
chr19	40015136	40015336	1
chr3	185169775	185169975	1
chr18	2400895	2401095	1
chr6	43317275	43317475	1
chr10	82108195	82108395	1
chr5	101625766	101625966	1
chr6	84708556	84708756	1
chr11	134067985	134068185	1
chr5	74761656	74761856	1
chr2	238826016	238826216	1
chr10	98887375	98887575	1
chr1	177980616	177980816	1
chr7	64429676	64429876	1
chr1	157036820	157037020	1
chr3	34016795	34016995	1
chr12	54842225	54842425	1
chr12	32229276	32229476	1
chr15	102094860	102095060	1
chr17	1101580	1101780	1
chr6	24463100	24463300	1
chr8	60984996	60985196	1
chr11	94317415	94317615	1
chr2	65405335	65405535	1
chr6	140977016	140977216	1
chr6	154560596	154560796	1
chr16	2241820	2242020	1
chr1	46288116	46288316	1
chr1	25971995	25972195	1
chr7	67017855	67018055	1
chr7	71791416	71791616	1
chr8	58198876	58199076	1
chr21	44030015	44030215	1
chr22	17911915	17912115	1
chr17	3605556	3605756	1
chr21	9712055	9712255	1
chr7	87770356	87770556	1
chr15	65832875	65833075	1
chr2	110317776	110317976	1
chr6	107604136	107604336	1
chr11	98432056	98432256	1
chr6	18176506	18176706	1
chr9	39033905	39034105	1
chrX	133147135	133147335	1
chr10	76547275	76547475	1
chr6	157070635	157070835	1
chr7	138455775	138455975	1
chr10	116024716	116024916	1
chr6	161305075	161305275	1
chr8	10486355	10486555	1
chr1	160895736	160895936	1
chr7	107119815	107120015	1
chr1	26805435	26805635	1
chr8	81331836	81332036	1
chr11	124577815	124578015	1
chr20	60000856	60001056	1
chr2	253175	253375	1
chr15	99752195	99752395	1
chr9	79678936	79679136	1
chr1	183412675	183412875	1
chr2	186815336	186815536	1
chr13	19296076	19296276	1
chr18	55214616	55214816	1
chr1	26049855	26050055	1
chr1	247988515	247988715	1
chr10	75238415	75238615	1
chr22	50062895	50063095	1
chr20	17912166	17912366	1
chr6	30279095	30279295	1
chr20	10559276	10559476	1
chr1	155364296	155364496	1
chr1	25670375	25670575	1
chr2	135616495	135616695	1
chr11	69527055	69527255	1
chr2	175919195	175919395	1
chr16	47086695	47086895	1
chr17	52928176	52928376	1
chr12	111791715	111791915	1
chr6	144584815	144585015	1
chr14	73464576	73464776	1
chr15	40482875	40483075	1
chr12	118591755	118591955	1
chr21	9943955	9944155	1
chr7	11162686	11162886	1
chr21	44811015	44811215	1
chr1	25195680	25195880	1
chr16	51036876	51037076	1
chr19	3644660	3644860	1
chr5	151100995	151101195	1
chr3	99668056	99668256	1
chr12	71329875	71330075	1
chr7	136798236	136798436	1
chr13	83139416	83139616	1
chr5	34817755	34817955	1
chr6	1999876	2000076	1
chr6	125062636	125062836	1
chr10	96137256	96137456	1
chr6	15701555	15701755	1
chr12	117317775	117317975	1
chrX	17040235	17040435	1
chr17	29752335	29752535	1
chr12	33079936	33080136	1
chr1	1218540	1218740	1
chr1	52940635	52940835	1
chr14	73348675	73348875	1
chr2	238797786	238797986	1
chr4	68070286	68070486	1
chr9	108039055	108039255	1
chr1	215645755	215645955	1
chr18	29440855	29441055	1
chr1	203810455	203810655	1
chr17	40049796	40049996	1
chr3	165939936	165940136	0
chr8	59355446	59355646	0
chr22	40243606	40243806	0
chr11	85010396	85010596	0
chr12	1635656	1635856	0
chr2	197164756	197164956	0
chr5	175644696	175644896	0
chr3	32856140	32856340	0
chr6	151805215	151805415	0
chr14	45247876	45248076	0
chr17	28925036	28925236	0
chr10	3771655	3771855	0
chr17	21095836	21096036	0
chr1	246678635	246678835	0
chr8	71142195	71142395	0
chr6	74596656	74596856	0
chr17	11506976	11507176	0
chr19	5156196	5156396	0
chr14	81831115	81831315	0
chr10	100723516	100723716	0
chr11	67666995	67667195	0
chr7	37607956	37608156	0
chr4	19230286	19230486	0
chr18	7192356	7192556	0
chr6	90639135	90639335	0
chr7	4679596	4679796	0
chr6	145419296	145419496	0
chr22	40176466	40176666	0
chr12	32067796	32067996	0
chr12	28754695	28754895	0
chr17	51799886	51800086	0
chr12	70664955	70665155	0
chr1	15812115	15812315	0
chr14	102841236	102841436	0
chr12	70652375	70652575	0
chr20	22772635	22772835	0
chr10	116359876	116360076	0
chrX	53196015	53196215	0
chr2	181646295	181646495	0
chr3	77039836	77040036	0
chr9	136435195	136435395	0
chr2	188471375	188471575	0
chr5	76204075	76204275	0
chr1	31906175	31906375	0
chr1	111908935	111909135	0
chr22	41160876	41161076	0
chr1	151634296	151634496	0
chr5	55020235	55020435	0
chr7	106457375	106457575	0
chr7	128955755	128955955	0
chr8	6191055	6191255	0
chr6	10763376	10763576	0
chr2	26950240	26950440	0
chr4	22477656	22477856	0
chr6	110561226	110561426	0
chr18	71969396	71969596	0
chr11	73650015	73650215	0
chr10	135258896	135259096	0
chr21	26367486	26367686	0
chr10	130868556	130868756	0
chr12	24991515	24991715	0
chr8	130079256	130079456	0
chr22	17030705	17030905	0
chr6	650206	650406	0
chr9	72476106	72476306	0
chr19	21412816	21413016	0
chr11	67326256	67326456	0
chr5	141560645	141560845	0
chr12	71601895	71602095	0
chr15	52751415	52751615	0
chr1	190510456	190510656	0
chr1	197237195	197237395	0
chr7	109613816	109614016	0
chr4	32717596	32717796	0
chr12	7899916	7900116	0
chr6	68807836	68808036	0
chr3	75837100	75837300	0
chr16	69537020	69537220	0
chr7	36968236	36968436	0
chr10	51816835	51817035	0
chr10	121707016	121707216	0
chr20	31325536	31325736	0
chr6	17629275	17629475	0
chr17	51443156	51443356	0
chr22	51087236	51087436	0
chr7	64976256	64976456	0
chr5	105264436	105264636	0
chr7	35070596	35070796	0
chr2	182009975	182010175	0
chr3	44001875	44002075	0
chr2	100276316	100276516	0
chr6	3484535	3484735	0
chr10	69932866	69933066	0
chr5	28046816	28047016	0
chr5	94206555	94206755	0
chr11	62189576	62189776	0
chr6	100863716	100863916	0
chr2	58614035	58614235	0
chr10	114668816	114669016	0
chr8	94948276	94948476	0
chr1	34391296	34391496	0
chr9	139045555	139045755	0
chr9	74181716	74181916	0
chr2	124671076	124671276	0
chr14	27897096	27897296	0
chr9	115894206	115894406	0
chr6	122007096	122007296	0
chr6	29892036	29892236	0
chr12	104671316	104671516	0
chr11	68027176	68027376	0
chr7	32732116	32732316	0
chr10	19927576	19927776	0
chr12	44097666	44097866	0
chr12	72431295	72431495	0
chr12	2173275	2173475	0
chr15	27643876	27644076	0
chr18	25027475	25027675	0
chr13	76291036	76291236	0
chr14	44650256	44650456	0
chr7	77256676	77256876	0
chr17	4949316	4949516	0
chr20	46118176	46118376	0
chr10	35248775	35248975	0
chr7	65301996	65302196	0
chr2	131844016	131844216	0
chr6	43514985	43515185	0
chr9	91602635	91602835	0
chr12	70123835	70124035	0
chr1	89645116	89645316	0
chr5	87649386	87649586	0
chr3	34282595	34282795	0
chr2	209243596	209243796	0
chr15	27684235	27684435	0
chr3	84088316	84088516	0
chr12	21674496	21674696	0
chr2	241461396	241461596	0
chr17	12538606	12538806	0
chr4	125420316	125420516	0
chr1	9828415	9828615	0
chr6	151569535	151569735	0
chr5	56237916	56238116	0
chr2	26445326	26445526	0
chr13	97113016	97113216	0
chr3	152858636	152858836	0
chr3	86960356	86960556	0
chr17	70955916	70956116	0
chr5	111675715	111675915	0
chr1	155427916	155428116	0
chr1	2269695	2269895	0
chr12	76620315	76620515	0
chr10	123930355	123930555	0
chr16	74650885	74651085	0
chr10	64874755	64874955	0
chr18	21631495	21631695	0
chr16	25904755	25904955	0
chr8	27156435	27156635	0
chr9	17949636	17949836	0
chr17	65381335	65381535	0
chr3	142412235	142412435	0
chr19	12840966	12841166	0
chr11	108269236	108269436	0
chr6	69490255	69490455	0
chr6	13889215	13889415	0
chr4	13415655	13415855	0
chr12	30651545	30651745	0
chr21	25631466	25631666	0
chr18	51736926	51737126	0
chr17	47275655	47275855	0
chr14	106119436	106119636	0
chr17	37476586	37476786	0
chr3	87904826	87905026	0
chr2	15517455	15517655	0
chr1	180364256	180364456	0
chr6	35549455	35549655	0
chr15	69269855	69270055	0
chr14	69103555	69103755	0
chr19	9540636	9540836	0
chrX	75258856	75259056	0
chr3	77626196	77626396	0
chr6	15211435	15211635	0
chr17	3643096	3643296	0
chr6	68544466	68544666	0
chr19	14032195	14032395	0
chr6	84956780	84956980	0
chr2	122908495	122908695	0
chr2	228250836	228251036	0
chr5	29249356	29249556	0
chr2	121487555	121487755	0
chr1	203225895	203226095	0
chr1	109343315	109343515	0
chr9	115500035	115500235	0
chr7	150180695	150180895	0
chr8	25109956	25110156	0
chr1	180957645	180957845	0
chr2	170142195	170142395	0
chr1	184683115	184683315	0
chr1	55242075	55242275	0
chr21	21337536	21337736	0
chr12	43312266	43312466	0
chr19	46042315	46042515	0
chr1	191111616	191111816	0
chr6	109680676	109680876	0
chr15	93779495	93779695	0
chr21	9941075	9941275	0
chr15	72434065	72434265	0
chr11	116912956	116913156	0
chr6	5435735	5435935	0
chr12	132155895	132156095	0
chr14	63203196	63203396	0
chr10	74890436	74890636	0
chr7	145580995	145581195	0
chr12	27926315	27926515	0
chr6	42619956	42620156	0
chr1	6412335	6412535	0
chr20	33170766	33170966	0
chr7	71699156	71699356	0
chr7	73269125	73269325	0
chr12	71116075	71116275	0
chr4	49495185	49495385	0
chr5	119640456	119640656	0
chr11	72098955	72099155	0
chr2	47979655	47979855	0
chr16	47414176	47414376	0
chr8	130385415	130385615	0
chr5	68488256	68488456	0
chr7	70356876	70357076	0
chr3	46684565	46684765	0
chr18	933695	933895	0
chr6	155615175	155615375	0
chr11	95032235	95032435	0
chr1	173718395	173718595	0
chr10	103017895	103018095	0
chr5	82676416	82676616	0
chr12	75922385	75922585	0
chr5	58413236	58413436	0
chr19	4221435	4221635	0
chr1	187015396	187015596	0
chr6	125743086	125743286	0
chr12	111122255	111122455	0
chr2	32601896	32602096	0
chr2	21312356	21312556	0
chr2	188627995	188628195	0
chr6	111221456	111221656	0
chr2	172625235	172625435	0
chr1	190440616	190440816	0
chr6	67610836	67611036	0
chr6	99711275	99711475	0
chr21	47020955	47021155	0
chr21	23225736	23225936	0
chr4	24645856	24646056	0
chr1	173931435	173931635	0
chr1	100439076	100439276	0
chr10	6314135	6314335	0
chr17	4582920	4583120	0
chr19	12186846	12187046	0
chr17	17191356	17191556	0
chr3	124844495	124844695	0
chr8	42556796	42556996	0
chr6	37341975	37342175	0
chr12	77506835	77507035	0
chr4	146725535	146725735	0
chr17	35217035	35217235	0
chr7	118323316	118323516	0
chr6	83988656	83988856	0
chr19	2365255	2365455	0
chr1	235859875	235860075	0
chr11	130047955	130048155	0
chr1	88272136	88272336	0
chr17	7864836	7865036	0
chr6	156027436	156027636	0
chr17	1882695	1882895	0
chr2	5764720	5764920	0
chr2	16048515	16048715	0
chr1	247262155	247262355	0
chr1	103120886	103121086	0
chr5	110154536	110154736	0
chr9	67979115	67979315	0
chr3	122077456	122077656	0
chr11	9881436	9881636	0
chr3	12417155	12417355	0
chr3	178024976	178025176	0
chr15	58998375	58998575	0
chr11	71407195	71407395	0
chr5	73633136	73633336	0
chr1	196362916	196363116	0
chr8	36431535	36431735	0
chr3	178521196	178521396	0
chr1	39504136	39504336	0
chr1	225444875	225445075	0
chr11	87921886	87922086	0
chr1	227700100	227700300	0
chr6	125227136	125227336	0
chr8	146119036	146119236	0
chr20	62081575	62081775	0
chr3	9750115	9750315	0
chr1	16819336	16819536	0
chr2	194772356	194772556	0
chr5	165957195	165957395	0
chr6	47236355	47236555	0
chr3	197291065	197291265	0
chr15	85325195	85325395	0
chr5	90096366	90096566	0
chr12	98947195	98947395	0
chr1	182143415	182143615	0
chr11	44322315	44322515	0
chr20	24398116	24398316	0
chr1	196503856	196504056	0
chr9	69012975	69013175	0
chr12	112370396	112370596	0
chr2	90012676	90012876	0
chr11	77770926	77771126	0
chr17	67764716	67764916	0
chr2	12996935	12997135	0
chr2	39157855	39158055	0
chr19	3230715	3230915	0
chr6	85307036	85307236	0
chr5	133598376	133598576	0
chr12	25941715	25941915	0
chr6	127734215	127734415	0
chr15	60317976	60318176	0
chr12	31726235	31726435	0
chr1	220505976	220506176	0
chr7	30291635	30291835	0
chr3	29725236	29725436	0
chr4	130964976	130965176	0
chr9	33770635	33770835	0
chr10	5948735	5948935	0
chr19	4236540	4236740	0
chr19	4227295	4227495	0
chr2	69670856	69671056	0
chr1	108584475	108584675	0
chr1	2399638	2399838	0
chr9	36560736	36560936	0
chr10	72067275	72067475	0
chr17	13384136	13384336	0
chr1	50913495	50913695	0
chr10	63102755	63102955	0
chr12	31651475	31651675	0
chr1	59798676	59798876	0
chr5	57618656	57618856	0
chr14	73314515	73314715	0
chr9	108167955	108168155	0
chr3	59807096	59807296	0
chr1	15914976	15915176	0
chr6	74376195	74376395	0
chr1	171811835	171812035	0
chr9	33658935	33659135	0
chr8	94807276	94807476	0
chr2	228233376	228233576	0
chr11	72807716	72807916	0
chr21	10195575	10195775	0
chr3	139191996	139192196	0
chr17	55405895	55406095	0
chr1	197874355	197874555	0
chr18	57690216	57690416	0
chr9	99348475	99348675	0
chr16	29093700	29093900	0
chr3	126517476	126517676	0
chr6	126506396	126506596	0
chr5	73069116	73069316	0
chr8	22322116	22322316	0
chr12	5697635	5697835	0
chr17	80015216	80015416	0
chr5	74342635	74342835	0
chr9	71890606	71890806	0
chr6	37834495	37834695	0
chr17	21814776	21814976	0
chr10	104992096	104992296	0
chr3	9660635	9660835	0
chr6	90714135	90714335	0
chr3	33436115	33436315	0
chr14	59904955	59905155	0
chr6	143970855	143971055	0
chr3	99668256	99668456	0
chr19	35638025	35638225	0
chr2	108918115	108918315	0
chr1	191026656	191026856	0
chr7	14459336	14459536	0
chr6	119329455	119329655	0
chr3	87171116	87171316	0
chr7	92996666	92996866	0
chr11	113749456	113749656	0
chr8	110509995	110510195	0
chr16	75706395	75706595	0
chr12	62772975	62773175	0
chr12	89658675	89658875	0
chr7	72289296	72289496	0
chr7	18252436	18252636	0
chr20	45217876	45218076	0
chr1	215757865	215758065	0
chr12	45762976	45763176	0
chr12	68797575	68797775	0
chr4	46132736	46132936	0
chr17	37641976	37642176	0
chr11	18705995	18706195	0
chr5	139850876	139851076	0
chr6	123912716	123912916	0
chr2	82705796	82705996	0
chr12	48615596	48615796	0
chr3	32876955	32877155	0
chr17	42432780	42432980	0
chr1	215673035	215673235	0
chr1	160574216	160574416	0
chr5	62695996	62696196	0
chr5	91787356	91787556	0
chr7	8326795	8326995	0
chr17	42449495	42449695	0
chr11	67822176	67822376	0
chr2	203246126	203246326	0
chr6	158340145	158340345	0
chr21	35240215	35240415	0
chr19	3781195	3781395	0
chr17	28163076	28163276	0
chr17	68005556	68005756	0
chr6	68576516	68576716	0
chr6	164928616	164928816	0
chr2	239247476	239247676	0
chr8	60556375	60556575	0
chr12	88526306	88526506	0
chr18	67795576	67795776	0
chr7	8857276	8857476	0
chr6	33858820	33859020	0
chr1	190036776	190036976	0
chr11	17628120	17628320	0
chr1	247069055	247069255	0
chr20	5628746	5628946	0
chr12	123339260	123339460	0
chr18	29156275	29156475	0
chr2	144874236	144874436	0
chr21	9962615	9962815	0
chr1	6281715	6281915	0
chr6	138333855	138334055	0
chr2	142088756	142088956	0
chr1	51938775	51938975	0
chr4	135259236	135259436	0
chr1	245375560	245375760	0
chr11	3597556	3597756	0
chr6	47058535	47058735	0
chr12	109749595	109749795	0
chr5	122283775	122283975	0
chr1	189910436	189910636	0
chr8	102088395	102088595	0
chr12	133635296	133635496	0
chr7	152394506	152394706	0
chr2	15280215	15280415	0
chr19	56600320	56600520	0
chr16	78826095	78826295	0
chr3	185593336	185593536	0
chr8	24013806	24014006	0
chr12	30631576	30631776	0
chr1	207890215	207890415	0
chr19	21707436	21707636	0
chr1	111487075	111487275	0
chr16	67369015	67369215	0
chr13	82849816	82850016	0
chr19	49393096	49393296	0
chr5	28748886	28749086	0
chr3	197541976	197542176	0
chr19	33528016	33528216	0
chr17	47313555	47313755	0
chr12	89652395	89652595	0
chr6	89631156	89631356	0
chr18	57847986	57848186	0
chr16	411540	411740	0
chr22	22618215	22618415	0
chr18	38447256	38447456	0
chr22	49907296	49907496	0
chr10	76926795	76926995	0
chr18	29714575	29714775	0
chr1	246975115	246975315	0
chr1	94331506	94331706	0
chr10	15416235	15416435	0
chr16	87465656	87465856	0
chr17	73810596	73810796	0
chr5	122934106	122934306	0
chr16	87835536	87835736	0
chr3	32876335	32876535	0
chr15	77516816	77517016	0
chr1	190770116	190770316	0
chr1	153424986	153425186	0
chr3	34393755	34393955	0
chr5	138386836	138387036	0
chr19	8239635	8239835	0
chr12	102788135	102788335	0
chr20	1177376	1177576	0
chr10	114663916	114664116	0
chr9	128856035	128856235	0
chr7	4988116	4988316	0
chrX	68721355	68721555	0
chr7	75811975	75812175	0
chr19	5795320	5795520	0
chr8	109729756	109729956	0
chr11	32652555	32652755	0
chr10	102067476	102067676	0
chr9	6634555	6634755	0
chr7	21572146	21572346	0
chr16	53570958	53571158	0
chr2	7988215	7988415	0
chr7	68201375	68201575	0
chr7	124044176	124044376	0
chr11	120965655	120965855	0
chr2	242300996	242301196	0
chr17	62382086	62382286	0
chr18	23395135	23395335	0
chr20	10573636	10573836	0
chr19	5058200	5058400	0
chr5	65086255	65086455	0
chr17	56811476	56811676	0
chr19	4263775	4263975	0
chr10	123221896	123222096	0
chr14	66937376	66937576	0
chr6	146679536	146679736	0
chr12	47795056	47795256	0
chr6	90735315	90735515	0
chr12	6755696	6755896	0
chr12	76706995	76707195	0
chr7	152736235	152736435	0
chr11	77625396	77625596	0
chr3	115646166	115646366	0
chr2	105586136	105586336	0
chr11	2339755	2339955	0
chr3	166078816	166079016	0
chr12	7845356	7845556	0
chr6	158563876	158564076	0
chr3	179398135	179398335	0
chr3	48551356	48551556	0
chr10	75944655	75944855	0
chr16	31919836	31920036	0
chr1	21510515	21510715	0
chr2	231784075	231784275	0
chr1	22511995	22512195	0
chr6	5062815	5063015	0
chrX	19458875	19459075	0
chr19	4744885	4745085	0
chr1	195633156	195633356	0
chr6	154864935	154865135	0
chr11	124907036	124907236	0
chr6	83267886	83268086	0
chr9	141081375	141081575	0
chr2	30782656	30782856	0
chr15	97034455	97034655	0
chr4	102877716	102877916	0
chr1	182014635	182014835	0
chr22	24592636	24592836	0
chr21	20326816	20327016	0
chr12	19535026	19535226	0
chr11	108303626	108303826	0
chr1	92662536	92662736	0
chr13	87529756	87529956	0
chr11	94349845	94350045	0
chr16	28532136	28532336	0
chr5	56390215	56390415	0
